,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
3138,jstet_77115,Charles Bracelen Flood,,Charles Bracelen Flood,"The war had made some into libertines and some into serious, sober men.",13,white,male,wikidata,llm,27100.0,4.432969290874405,2
3140,jstet_442444,Charles Brenton Huggins,,Charles Brenton Huggins,Nature can refuse to speak but she cannot give a wrong answer.,12,white,male,wikidata,llm,9740.0,3.988558956878616,2
1122,jstet_495865,Charles Evers,,Charles Evers,"And we never got the mule, let alone the forty acres.",11,black,male,wikidata,llm,29700.0,4.472756,1
3142,jstet_495922,Charles Grodin,,Charles Grodin,"I wouldn't even dare read the Torah, let alone attempt a witty observation on the Torah.",17,white,male,wikidata,wikidata,282000.0,5.450249108319361,2
1125,jstet_332453,Charles Hayes,,Charles Hayes,"Self-knowledge liberates us from the frustration of ignorance, while simultaneously nurturing and supporting our capacity for intelligence. Objectivity",19,black,male,wikidata,llm,156000.0,5.193124598354462,2
1132,jstet_359166,Charles M. Blow,,Charles M. Blow,There is no wrong time to do the right thing.,10,black,male,wikidata,llm,89200.0,4.950364854376123,4
1133,jstet_341571,Charles Phillips,,Charles   Phillips,"THE FIGHTING IN THE PEACH ORCHARD AT GETTYSBURGPROLOGUE""The same young men who crowded each other as they faced the recruiters' tables now crowded each other as they died.",29,black,male,llm,llm,346000.0,5.539076,1
3145,jstet_454500,Charles Stanley,,Charles Stanley,An unschooled man who knows how to meditate upon the Lord has learned far more than the man with the highest education who does not know how to meditate.,29,white,male,wikidata,llm,7100000.0,6.851258348719076,8
2194,jstet_149665,Charlotte Rogan,,Charlotte Rogan,"...and I wondered, not for the first time, if some of life's tragedy arose when people put themselves in situations they were not by nature suited for.",28,white,female,wikidata,llm,339000.0,5.5301996982030825,2
3154,jstet_367661,Ched Myers,,Ched Myers,"To pray is to learn to believe in in a transformation of self and world, which seems, empirically, impossible.",19,white,male,wikidata,llm,15200.0,4.181843587944773,2
136,jstet_494400,Cheryl James,,Cheryl James,"Change is not an event, it's a process.",9,black,female,wikidata,llm,146000.0,5.164352855784437,2
2196,jstet_482933,Cheryl Ladd,,Cheryl Ladd,"I'm terribly sad about Farrah's passing. She was incredibly brave, and God will be welcoming her with open arms.",21,white,female,wikidata,llm,546000.0,5.737192642704737,2
2198,jstet_494070,Cheryl Tiegs,,Cheryl Tiegs,"It's very important to have the right clothing to exercise in. If you throw on an old T-shirt or sweats, it's not inspiring for your workout.",29,white,female,wikidata,llm,526000.0,5.720985744153739,2
1136,jstet_371312,Chigozie Obioma,,Chigozie Obioma,"He spoke slowly, his voice deeper and louder, every word tacked nine-inches deep into the beams of our minds.",20,black,male,wikidata,llm,290000.0,5.4623979978989565,2
962,jstet_151251,chimamamanda Ngozie Adichie,,chimamamanda Ngozie Adichie,"The sad truth of the matter is that when it comes to appearance, we start off with men as the standard, the norm.",23,black,female,llm,llm,5540000.0,6.743509764728429,2
137,jstet_394026,Chimimanda Ngozi Adichie,,Chimimanda Ngozi Adichie,"If we do something over and over again, it becomes normal. If we see the same thing over and over again, it becomes normal.",24,black,female,llm,llm,5380000.0,6.730782,1
1137,jstet_236981,Chinedum Azuh,,Chinedum Azuh,There is no reward for wishes.,6,black,male,llm,llm,13300.0,4.123852,1
140,jstet_70495,Chinonye J. Chidolue,,Chinonye J. Chidolue,Don’t complain about difficult situations. They contain in them the motivation to succeed.,14,black,female,llm,llm,14000.0,4.146128035678238,9
150,jstet_327298,Chloe Blaque,,Chloe Blaque,You can't react to a man's kiss like that and expect him to forget you.,17,black,female,llm,llm,1170.0,3.0681858617461617,2
151,jstet_363973,Chloe M. Gooden,,Chloe M. Gooden,We have to believe that the desires we have in our hearts will be fulfilled if we continue to trust and believe in him and His Word.,27,black,female,llm,llm,5990.0,3.777427,1
3157,jstet_210505,Chris Brady,,Chris Brady,You don't know what you don't know. That's why you don't have. Because to know and not to have is not to know.,27,white,male,wikidata,llm,160000.0,5.204119982655925,2
3159,jstet_460762,Chris Carter,,Chris Carter,"I admired shows like 'Six Feet Under.' That was an amazing show. Never boring, always inventive, smart. Loved the characters. Completely original. Those are shows that I admire.",28,white,male,wikidata,llm,2070000.0,6.315970345456917,2
3161,jstet_459959,Chris Daughtry,,Chris Daughtry,You marry somebody you love everything about them. You grow to learn about them. You never learn everything.,18,white,male,wikidata,llm,213000.0,5.328379603438738,1
1144,jstet_422999,Chris Howard,,Chris   Howard,"I knew it was a day of endings, one way or another.",12,black,male,llm,llm,388000.0,5.588831725594207,7
3164,jstet_207550,Chris Mc Geown,,Chris Mc Geown,"I crave stillness,And yet I fear the momentStillness turns into boredom,And the moment boredomTurns into loneliness.",18,white,male,llm,llm,4160.0,3.619093330626743,4
153,jstet_92536,Christena Cleveland,,Christena Cleveland,"If we are a body, then we are one that is afflicted with an autoimmune disease.",16,black,female,llm,llm,36600.0,4.563481085394411,1
3172,jstet_457736,Christian Dior,,Christian Dior,My dream is to save women from nature.,8,white,male,wikidata,llm,44000000.0,7.643452676486188,5
2201,jstet_434293,Christie Brinkley,,Christie Brinkley,My work makes me a better mom. It gives me a little door to step out of my parenting and bring the excitement from my day back home.,28,white,female,wikidata,llm,846000.0,5.927370363039024,10
2210,jstet_484076,Christina Applegate,,Christina Applegate,I wasn't one to go out and buy a new car and stereo system and expensive clothes. My mom helped keep me grounded.,24,white,female,wikidata,llm,2170000.0,6.336459733848529,2
154,jstet_272575,Christina Greer,,Christina Greer,Sometimes it's hard to see the rainbow when there's been endless days of rain.,16,black,female,wikidata,llm,91000.0,4.959041,1
2212,jstet_478859,Christina Grimmie,,Christina Grimmie,"Be stupid, be dumb, be funny, if that's who you are. Don't try to be someone that society wants you to be; that's stupid. So be yourself.",30,white,female,wikidata,llm,272000.0,5.434568904034199,1
3174,jstet_381854,Christopher Herz,,Christopher Herz,Be wary of people who go out of their way in charity. They're usually compensating for some evil they're trying to erase.,24,white,male,wikidata,llm,7000.0,3.845098040014257,2
1145,jstet_390001,Christopher Paul Curtis,,Christopher Paul Curtis,having someone who likes you so much that they think everything you say is the truth has got to be a liar’s paradise,24,black,male,wikidata,llm,303000.0,5.481443,1
157,jstet_196079,Chudney Thomas,,Chudney Thomas,She was a woman without a family. A woman without a pack. A woman alone.,15,black,female,llm,llm,1120.0,3.049218022670181,4
162,jstet_482544,Ciara,,Ciara,It's sad how people want to see us females go against each other. Never been for that. Never will.,20,black,female,wikidata,llm,38700000.0,7.587710965018911,5
167,jstet_483863,Cicely Tyson,,Cicely Tyson,You never know what motivates you.,6,black,female,wikidata,wikidata,361000.0,5.557507201905658,2
169,jstet_413325,Clara McBride Hale,,Clara McBride Hale,Until I die I'm going to keep doing. My people need me. They need somebody that's not taking from them and is giving them something.,27,black,female,wikidata,wikidata,2820.0,3.450249108319361,2
1146,jstet_227091,Clarence Hunter,,Clarence Hunter,"The colored hobo and now Junior Rabbit had told us, ‘Be ready to compete but be ready to fight too or you may not get a chance to compete’.",29,black,male,wikidata,llm,37900.0,4.578639,1
3175,jstet_397230,Clark Gable,,Clark Gable,It is an extra dividend when you like the girl you've fallen in love with.,16,white,male,wikidata,llm,2720000.0,6.434568904034199,1
3177,jstet_204587,Claudio Magris,,Claudio Magris,"There are many hostelries in his report, which is the true account of an expedition.",15,white,male,wikidata,llm,896000.0,5.952308009662125,2
2213,jstet_398552,Clementine Paddleford,,Clementine Paddleford,Never grow a wishbone daughter where your backbone ought to be.,11,white,female,wikidata,llm,25800.0,4.41161970596323,1
3179,jstet_21008,Clive Ollies,,Clive Ollies,Life is a mystery to be lived not a problem to be solved,13,white,male,llm,llm,3160.0,3.499687082618404,2
1149,jstet_494242,Cobi Jones,,Cobi Jones,"I don't know if my hairstyles reflect that, but I am someone who enjoys change.",16,black,male,wikidata,llm,92600.0,4.966610986681935,2
3181,jstet_282022,Colin Meloy,,Colin Meloy,"It is better to live presently. By living thus, perhaps we can learn to understand the nature of this fragile coexistence we share with the world around us.",28,white,male,wikidata,llm,291000.0,5.463892988985907,2
3184,jstet_479498,Colin Quinn,,Colin Quinn,You can't make everybody laugh. You gotta just do what you think is funny. Just be obstreperous to everybody.,20,white,male,wikidata,llm,183000.0,5.26245108973043,4
2216,jstet_48815,Colleen Ferrary Bader,,Colleen Ferrary Bader,Golf sits in that beautiful junction between perfection and frustration.,10,white,female,llm,llm,1500.0,3.1760912590556813,8
3187,jstet_110094,Colman McCarthy,,Colman McCarthy,"If peace is what every government says it seeks, and peace is the yearning of every heart, why aren't we studying it and teaching it in schools?",28,white,male,wikidata,llm,25500.0,4.406540180433956,2
172,jstet_339101,Condoleezza Rice,,Condoleezza Rice,"People may oppose you, but when they realize you can hurt them, they'll join your side.",17,black,female,wikidata,wikidata,1560000.0,6.193124598354461,4
2225,jstet_361782,Cora Pearl,,Cora Pearl,"I have never deceived anyone, for I have never belonged to anyone. My independence was all my wealth: I have known no other happiness.",24,white,female,wikidata,llm,136000.0,5.133538908370218,2
1151,jstet_493591,Corey Hawkins,,Corey Hawkins,"Sometimes you just need to raise your voice. And sometimes a little anger is necessary, to be honest.",18,black,male,wikidata,llm,287000.0,5.457881896733992,2
1154,jstet_104102,Cornel West,,Cornel West,You can't really move forward until you look back.[From Remaking America panel discussion at George Washington University],19,black,male,wikidata,wikidata,756000.0,5.878521795501206,10
2233,jstet_340213,Courtney Giardina,,Courtney Giardina,The sexiest thing about a man is the way he can make a woman smile even when she thinks there is nothing to smile about.,25,white,female,llm,llm,3810.0,3.5809249756756194,9
1162,jstet_472409,"Cuba Gooding, Jr.",,"Cuba Gooding, Jr.",Don't let people disrespect you. My mom says don't open the door to the devil. Surround yourself with positive people.,22,black,male,wikidata,wikidata,1100000.0,6.041393,1
181,jstet_194780,Cupcake Brown,,Cupcake Brown,"If you want self-esteem.” “Do estimable acts” ~ V, from A Piece of Cake: Memoir",15,black,female,wikidata,llm,24700.0,4.392696953259666,2
1163,jstet_472645,Curtis Jones,,Curtis Jones,I try to give positive energy in all my shows.,10,black,male,wikidata,llm,1990000.0,6.298853,1
1164,jstet_467190,D'Brickashaw Ferguson,,D'Brickashaw Ferguson,"When the season ends, I like to take a little time off from the diet I follow when I'm playing.",21,black,male,wikidata,llm,34700.0,4.540329,1
184,jstet_168468,D. Antoinette Foy,,D. Antoinette Foy,The sky never falls with the rain. It is never weighed down by all that it carries. It takes all of its anchorsand turns them into stars. Learn from this.,30,black,female,llm,llm,9950.0,3.9978230807457256,10
3190,jstet_268209,D. Martyn Lloyd-Jones,,D. Martyn Lloyd-Jones,"When a man truly sees himself, he knows nobody can say anything about him that is too bad.",18,white,male,wikidata,llm,80400.0,4.905256048748451,1
964,jstet_322130,damali ayo,,damali ayo,"I hope to turn my reader into the quiet person in the corner who, even when no one is telling them anything, sees everything.",24,black,female,wikidata,llm,6540.0,3.815577748324267,2
2235,jstet_414720,Dame Flora Robson,,Dame Flora Robson,Ask God's blessing on your work but don't ask him to do it for you.,17,white,female,wikidata,llm,24800.0,4.394451680826216,1
3198,jstet_498276,Damien Hirst,,Damien Hirst,"No, I don't believe in genius. I believe in freedom. I think anyone can do it. Anyone can be like Rembrandt.",22,white,male,wikidata,wikidata,3540000.0,6.549003262025788,5
3200,jstet_387060,Damon Gameau,,Damon Gameau,We can change our rewards. It just takes a shift in out thought patterns and being gentle and patient with ourselves.,21,white,male,wikidata,llm,189000.0,5.276461804173244,2
3202,jstet_40859,Dan Kennedy,,Dan Kennedy,I spent a long time writing in obscurity. You'll spend a long time writing in obscurity.,17,white,male,wikidata,llm,357000.0,5.552668216112194,2
2238,jstet_303694,Dana Marton,,Dana Marton,She had the soft presence of a fish hook in the eye.,12,white,female,wikidata,llm,15900.0,4.201397124320452,9
2248,jstet_461744,Dana Perino,,Dana Perino,"Good governance, safety, a chance to grow economically and professionally - those are important things.",14,white,female,wikidata,wikidata,552000.0,5.741939077729199,2
192,jstet_474265,Danai Gurira,,Danai Gurira,I hate horror movies! I avoid them like the plague. I don't like getting scared.,16,black,female,wikidata,llm,1720000.0,6.235528,1
1165,jstet_3345,Dany Laferrière,,Dany Laferrière,People are unhappy when they get something too easily. You have to sweat--that's the only moral they know.,20,black,male,wikidata,llm,535000.0,5.728354,1
